TEMP,Heart Rate,Humidity,label
34.09,117.43,20.598625,2
34.18,117.88,20.681919999999998,2
34.18,117.88,20.61144,2
34.18,117.88,20.79085,2
34.18,117.88,20.43844,2
34.16,118.32,20.432035000000003,2
34.16,118.32,20.098850000000002,2
34.16,118.32,21.66867,2
34.16,118.32,20.675515,2
34.27,118.78,20.18855,2
34.27,118.78,19.59266,2
34.27,118.78,18.706184999999998,2
34.27,118.78,19.526335,2
34.21,119.25,18.904815,2
34.21,119.25,18.9817,2
34.21,119.25,19.635260000000002,2
34.21,119.25,20.301635,2
34.27,119.83,19.129075,2
34.27,119.83,18.795885000000002,2
34.27,119.83,19.411,2
34.27,119.83,19.699335,2
34.27,120.4,20.26319,2
34.27,120.4,20.231150000000003,2
34.27,120.4,20.660449999999997,2
34.27,120.4,20.935965,2
34.25,120.97,21.627969999999998,2
34.25,120.97,20.89752,2
34.25,120.97,20.97441,2
34.25,120.97,19.654485,2
34.23,121.4,19.31489,2
34.23,121.4,19.545555,2
34.23,121.4,19.43663,2
34.23,121.4,19.1547,2
34.25,121.88,18.96248,2
34.25,121.88,18.674145,2
34.25,121.88,18.622885,2
34.25,121.88,18.53318,2
34.23,122.35,18.706184999999998,2
34.23,122.35,18.827925,2
34.23,122.35,18.91122,2
34.23,122.35,19.052184999999998,2
34.27,122.8,19.16111,2
34.27,122.8,19.20596,2
34.27,122.8,19.545555,2
34.27,122.8,19.622445,2
34.23,123.25,19.26363,2
34.23,123.25,18.898405,2
34.23,123.25,19.53915,2
34.23,123.25,19.39178,2
34.23,123.72,19.31489,2
34.23,123.72,19.23159,2
34.23,123.72,19.173925,2
34.23,123.72,19.475075,2
34.23,124.23,19.359740000000002,2
34.23,124.23,19.71215,2
34.23,124.23,19.98767,2
34.23,124.72,18.46911,2
34.23,124.72,16.437955,2
34.23,124.72,13.96155,2
34.23,124.72,11.478710000000001,2
34.23,125.22,8.85752,2
34.23,125.22,10.069239999999999,2
34.23,125.22,11.36354,2
34.23,125.22,12.3631,2
34.25,125.75,12.84935,2
34.25,125.75,13.59261,2
34.25,125.75,14.098794999999999,2
34.25,125.75,13.522125,2
34.27,126.37,13.406795,2
34.27,126.37,13.880945,2
34.27,126.37,13.624645,2
34.27,126.37,13.823274999999999,2
34.29,126.98,13.93861,2
34.29,126.98,13.4132,2
34.29,126.98,13.528535,2
34.27,127.65,13.86172,2
34.27,127.65,13.720755,2
34.27,127.65,13.78483,2
34.27,127.65,14.220535000000002,2
34.27,128.48,13.61824,2
34.27,128.48,13.144089999999998,2
34.27,128.48,13.765609999999999,2
34.27,128.48,13.823274999999999,2
34.27,129.28,13.874534999999998,2
34.27,129.28,11.369229999999998,2
34.27,129.28,8.851115,2
34.27,129.28,7.49986,2
34.29,130.15,12.901325,2
34.29,130.15,14.258980000000001,2
34.29,130.15,15.00224,2
34.29,130.15,16.98269,2
34.25,131.0,17.5081,2
34.25,131.0,17.94697,2
34.25,131.0,17.85727,2
34.25,131.0,17.639415,2
34.21,131.88,17.799599999999998,2
34.21,131.88,17.4536,2
34.21,131.88,16.441225,2
34.21,131.88,14.88422,2
34.18,132.7,15.371185,2
34.18,132.7,16.864114999999998,2
34.18,132.7,16.05678,2
34.18,132.7,17.18449,2
34.16,133.4,16.82567,2
34.16,133.4,18.068715,2
34.16,133.4,20.26646,2
34.16,134.1,20.28241,2
34.16,134.1,20.135040000000004,2
34.16,134.1,19.949225,2
34.16,134.1,20.05815,2
34.18,134.8,19.90437,2
34.18,134.8,20.33367,2
34.18,134.8,21.03208,2
34.18,134.8,21.217895000000002,2
34.16,134.48,21.192265,2
34.16,134.48,21.269154999999998,2
34.16,134.48,21.038484999999998,2
34.16,134.48,20.94878,2
34.03,134.27,21.064115,2
34.03,134.27,21.365265,2
34.03,134.27,22.23027,2
34.03,134.27,22.392705,2
34.05,134.03,22.411929999999998,2
34.05,134.03,22.578525,2
34.05,134.03,21.50848,2
34.05,134.03,20.23981,2
33.91,133.75,20.3167,2
33.91,133.75,21.745555,2
33.91,133.75,21.892925,2
33.91,133.75,22.072335000000002,2
33.93,133.63,21.796815000000002,2
33.93,133.63,21.694300000000002,2
33.93,133.63,21.784,2
33.93,133.63,21.745555,2
33.83,133.32,21.790409999999998,2
33.83,133.32,21.373925,2
33.83,133.32,21.29063,2
33.83,133.32,20.406405,2
33.79,132.97,20.483295,2
33.79,132.97,20.97026,2
33.79,132.97,20.44485,2
33.79,132.97,20.99589,2
33.84,132.27,21.16889,2
33.84,132.27,21.284225,2
33.84,132.27,21.59178,2
33.84,132.27,21.75837,2
33.89,131.58,21.309855,2
33.89,131.58,20.59222,2
33.89,131.58,21.24578,2
33.89,131.58,21.213739999999998,2
33.84,130.55,22.379889999999996,2
33.84,130.55,22.392705,2
33.84,130.55,22.649005,2
33.84,130.55,22.597744999999996,2
33.93,129.53,22.315815,2
33.93,129.53,22.35426,2
33.93,129.53,18.932695,2
33.93,129.53,18.206405,2
33.87,128.37,21.00645,2
33.87,128.37,20.935965,2
33.87,128.37,20.269595,2
33.87,128.37,20.654040000000002,2
33.97,127.18,20.955189999999998,2
33.97,127.18,21.08334,2
33.97,127.18,20.987225000000002,2
33.97,127.18,19.616039999999998,2
33.97,126.0,18.622885,2
33.97,126.0,19.744185,2
33.97,126.0,19.129075,2
33.97,126.0,18.853555,2
34.03,124.78,19.09063,2
34.03,124.78,19.225185,2
34.03,124.78,19.167514999999998,2
34.03,124.78,18.78307,2
34.09,123.6,19.199555,2
34.09,123.6,19.039369999999998,2
34.09,123.6,19.44304,2
34.09,123.6,19.13548,2
34.05,122.35,18.88559,2
34.05,122.35,18.225625,2
34.05,122.35,18.347365,2
34.05,122.35,19.244405,2
34.11,121.07,19.801855,2
34.11,121.07,19.43663,2
34.11,121.07,19.603225,2
34.11,121.07,19.88515,2
34.09,119.8,19.88515,2
34.09,119.8,19.60963,2
34.09,119.8,20.15426,2
34.09,119.8,20.103,2
34.05,118.53,19.654485,2
34.05,118.53,19.718555,2
34.05,118.53,20.17989,2
34.05,118.53,20.500259999999997,2
33.97,117.28,20.038925,2
33.97,117.28,19.73137,2
33.97,117.28,20.090184999999998,2
33.97,117.28,20.295225000000002,2
33.93,115.98,20.15426,2
33.93,115.98,20.173485000000003,2
33.93,115.98,20.327264999999997,2
33.93,115.98,20.122225,2
33.97,114.68,20.096595,2
33.97,114.68,19.853115,2
33.97,114.68,19.776225,2
33.97,114.68,19.724965,2
33.87,113.72,19.468665,2
33.87,113.72,19.218775,2
33.87,113.72,19.50711,2
33.87,113.72,19.64167,2
33.87,112.75,19.372555,2
33.87,112.75,19.85952,2
33.87,112.75,19.378965,2
33.87,112.75,19.250815,2
33.97,111.73,19.225185,2
33.97,111.73,19.385369999999998,2
33.97,111.73,19.398184999999998,2
33.97,111.73,19.11626,2
33.91,110.78,19.039369999999998,2
33.91,110.78,19.122665,2
33.91,110.78,18.898405,2
33.91,110.78,18.66774,2
33.93,109.8,18.251255,2
33.93,109.8,18.558809999999998,2
33.93,109.8,18.321735,2
33.93,109.8,18.206405,2
33.97,108.72,18.2897,2
33.97,108.72,18.14233,2
33.97,108.72,18.770255,2
33.97,108.72,19.129075,2
33.97,107.67,19.28926,2
33.97,107.67,19.045775,2
33.97,107.67,18.917630000000003,2
33.97,107.67,19.48148,2
33.99,106.6,19.827485,2
33.99,106.6,19.86593,2
33.99,106.6,19.83389,2
33.99,106.6,19.148295,2
33.97,105.55,19.43663,2
33.97,105.55,19.31489,2
33.97,105.55,18.578035,2
33.97,105.55,18.129515,2
33.93,104.5,17.96292,2
33.93,104.5,17.514400000000002,2
33.93,104.5,16.86725,2
33.93,104.5,16.90256,2
33.83,103.43,17.33186,2
33.83,103.43,18.312195,2
33.83,103.43,17.889305,2
33.83,103.43,18.786345,2
33.95,102.42,18.978565,2
33.95,102.42,18.292975,2
33.95,102.42,18.491605,2
33.95,102.42,18.606935,2
34.09,101.27,19.38864,2
34.09,101.27,19.11953,2
34.09,101.27,18.54286,2
34.09,101.27,18.337825000000002,2
34.09,100.13,18.27375,2
34.09,100.13,18.94653,2
34.09,100.13,19.478344999999997,2
34.09,100.13,19.382235,2
34.11,98.98,19.12594,2
34.11,98.98,19.47194,2
34.11,98.98,19.22205,2
34.11,98.98,19.452715,2
34.05,97.9,19.56805,2
34.05,97.9,19.47194,2
34.05,97.9,19.58727,2
34.05,97.9,19.99094,2
34.0,96.8,20.28241,2
34.0,96.8,19.776225,2
34.0,96.8,18.66774,2
34.0,96.8,18.578035,2
34.0,95.68,17.78992,2
34.0,95.68,18.449885,2
34.0,95.68,18.78948,2
34.0,95.68,18.603665,2
33.97,94.6,19.020145,2
33.97,94.6,18.033405000000002,2
33.97,94.6,18.699775000000002,2
33.97,94.6,19.500705,2
34.03,93.5,19.545555,2
34.03,93.5,19.648075,2
34.03,93.5,16.463585000000002,2
34.03,93.5,13.96796,2
34.0,92.42,12.933195,2
34.0,92.42,13.292010000000001,2
34.0,92.42,13.516269999999999,2
34.0,92.42,14.73368,2
33.99,91.3,17.32228,2
33.99,91.3,18.54927,2
33.99,91.3,19.11953,2
33.99,91.3,19.32457,2
34.09,90.22,18.908085,2
34.09,90.22,18.74149,2
34.09,90.22,18.86964,2
34.09,90.22,18.94653,2
34.03,89.1,17.65223,2
34.03,89.1,17.85727,2
34.03,89.1,17.543305,2
34.03,89.1,17.120415,2
34.0,87.93,17.38312,2
34.0,87.93,16.60782,2
34.0,87.93,17.844455,2
34.0,87.93,15.768445,2
34.09,86.68,13.955145,2
34.09,86.68,12.388565,2
34.09,86.68,12.337305,2
34.09,86.68,16.335539999999998,2
34.07,85.48,14.861830000000001,2
34.07,85.48,16.25224,2
34.07,85.48,15.649945,2
34.07,85.48,17.47606,2
34.05,84.23,17.594565,2
34.05,84.23,17.99823,2
34.05,84.23,18.389085,2
34.05,84.23,18.32501,2
34.0,82.87,18.331415,2
34.0,82.87,13.948735000000001,2
34.0,82.87,11.4723,2
34.0,82.87,10.459375,2
33.93,81.57,8.851115,2
33.93,81.57,10.16535,2
33.93,81.57,10.2935,2
33.93,81.57,12.68347,2
33.99,80.23,12.4649,2
33.99,80.23,14.194905,2
33.99,80.23,15.3098,2
33.99,80.23,15.746055000000002,2
33.97,78.85,15.83576,2
33.97,78.85,15.95109,2
33.97,78.85,14.528645000000001,2
33.97,78.85,14.477385,2
33.95,77.65,14.16342,2
33.95,77.65,14.70805,2
33.95,77.65,15.278315,2
33.95,77.65,14.989980000000001,2
33.99,76.48,14.906680000000001,2
33.99,76.48,13.99683,2
33.99,76.48,14.1442,2
33.99,76.48,13.74694,2
33.99,75.33,14.752905,2
33.99,75.33,15.098905,2
33.99,75.33,15.746055000000002,2
33.99,75.33,15.810130000000001,2
33.89,74.15,13.69568,2
33.89,74.15,14.528645000000001,2
33.89,74.15,15.25909,2
33.89,74.15,11.933635,2
33.87,73.05,11.39486,2
33.87,73.05,12.182975,2
33.87,73.05,12.36879,2
33.87,73.05,12.41364,2
33.91,72.97,13.51572,2
33.91,72.97,13.752794999999999,2
33.91,72.97,14.822835000000001,2
33.91,72.97,12.856304999999999,2
33.91,73.0,12.84349,2
33.91,73.0,13.04853,2
33.91,73.0,13.11901,2
33.91,73.0,13.21512,2
33.89,72.92,13.388119999999999,2
33.89,72.92,13.41375,2
33.89,72.92,13.522675,2
33.89,72.92,12.881935,2
33.97,72.82,12.86912,2
33.97,72.82,13.234345000000001,2
33.97,72.82,12.965230000000002,2
33.97,72.82,13.61238,2
33.97,72.75,14.054495,2
33.97,72.75,13.791789999999999,2
33.97,72.75,14.09294,2
33.97,72.75,14.464570000000002,2
33.97,72.73,15.649945,2
33.97,72.73,15.46413,2
33.97,72.73,11.478710000000001,2
33.97,72.73,8.85752,2
33.75,72.68,6.551565,2
33.75,72.68,10.22202,2
33.75,72.68,12.901325,2
33.75,72.68,15.36106,2
33.97,72.7,16.38039,2
33.97,72.7,14.977165,2
33.97,72.7,16.066425,2
33.97,72.7,16.00235,2
33.89,72.7,16.047204999999998,2
33.89,72.7,15.874205,2
33.89,72.7,16.489315,2
33.89,72.7,16.175349999999998,2
33.84,72.72,16.412425,2
33.84,72.72,16.265055,2
33.84,72.72,16.418835,2
33.84,72.72,16.386795,2
33.81,72.73,16.322725,2
33.81,72.73,16.175349999999998,2
33.81,72.73,16.220205,2
33.81,72.73,16.25224,2
33.84,72.82,16.245835,2
33.84,72.82,16.39961,2
33.84,72.82,16.412425,2
33.84,72.82,16.361165,2
33.89,72.83,16.341945,2
33.89,72.83,16.37398,2
33.89,72.83,16.316315,2
33.91,72.92,16.341945,2
33.91,72.92,16.25224,2
33.91,72.92,16.194575,2
33.91,72.92,16.143315,2
33.91,72.92,16.162535,2
33.91,72.92,16.271465,2
33.91,72.92,16.22661,2
33.91,72.92,16.25865,2
33.93,72.93,16.213795,2
33.93,72.93,16.10487,2
33.93,72.93,16.22661,2
33.93,72.93,14.554275,2
33.95,73.0,13.522675,2
33.95,73.0,13.31123,2
33.95,73.0,11.4723,2
33.95,73.0,11.587084999999998,2
33.89,73.1,10.696449999999999,2
33.89,73.1,8.851115,2
33.89,73.1,6.397785000000001,2
33.89,73.1,10.459095000000001,2
33.97,73.22,12.555320000000002,2
33.97,73.22,15.33543,2
33.97,73.22,16.245835,2
33.97,73.22,16.540575,2
33.95,73.35,16.65591,2
33.95,73.35,16.75843,2
33.95,73.35,16.82891,2
33.95,73.35,16.88017,2
33.89,73.45,16.867355,2
33.89,73.45,16.93143,2
33.89,73.45,16.89939,2
33.89,73.57,16.70717,2
33.89,73.57,16.918615,2
33.89,73.57,16.93143,2
33.89,73.57,16.963465,2
33.87,73.73,16.995505,2
33.87,73.73,17.008319999999998,2
33.87,73.73,17.03395,2
33.87,73.73,17.05317,2
33.89,73.93,17.08521,2
33.89,73.93,17.123649999999998,2
33.89,73.93,17.110835,2
33.84,74.0,17.15569,2
33.84,74.0,17.13006,2
33.84,74.0,16.86095,2
33.84,74.0,16.886575,2
33.89,74.07,16.92502,2
33.89,74.07,16.93143,2
33.89,74.07,16.89939,2
33.89,74.07,16.9058,2
33.89,74.08,16.892985,2
33.89,74.08,16.82891,2
33.89,74.08,16.88017,2
33.91,74.13,16.88017,2
33.91,74.13,16.75843,2
33.91,74.13,16.86095,2
33.91,74.13,16.867355,2
33.89,74.17,16.80969,2
33.89,74.17,16.80328,2
33.89,74.17,16.771245,2
33.89,74.17,16.816095,2
33.87,74.2,16.70717,2
33.87,74.2,16.75843,2
33.87,74.2,16.70076,2
33.87,74.2,16.66232,2
33.89,74.23,16.67513,2
33.89,74.23,16.719985,2
33.89,74.23,16.739205,2
33.89,74.22,16.745615,2
33.89,74.22,16.7328,2
33.89,74.22,16.739205,2
33.89,74.17,16.75843,2
33.89,74.17,16.75202,2
33.89,74.17,16.745615,2
33.89,74.17,16.7328,2
33.87,74.17,16.70717,2
33.87,74.17,16.643095000000002,2
33.87,74.17,16.63028,2
33.87,74.17,16.60465,2
33.87,74.13,16.65591,2
33.87,74.13,16.67513,2
33.87,74.13,16.694355,2
33.87,74.13,16.72639,2
33.91,74.12,16.694355,2
33.91,74.12,16.816095,2
33.91,74.12,16.886575,2
33.91,74.12,16.873765,2
33.91,74.08,16.963465,2
33.91,74.08,16.95065,2
33.91,74.08,17.040355,2
33.91,74.08,17.219765,2
33.93,74.1,17.466414999999998,2
33.93,74.1,17.67145,2
33.93,74.1,18.017454999999998,2
33.93,74.1,18.17764,2
33.89,74.25,18.216085,2
33.89,74.25,18.04949,2
33.89,74.25,16.58219,2
33.89,74.25,14.730445000000001,2
33.89,74.37,14.28833,2
33.89,74.37,15.291129999999999,2
33.89,74.37,15.56024,2
33.89,74.37,15.073274999999999,2
33.87,74.45,16.546985,2
33.87,74.45,16.816095,2
33.87,74.45,17.20054,2
33.87,74.45,17.492045,2
33.89,74.52,17.460005000000002,2
33.89,74.52,17.58175,2
33.89,74.52,17.665045,2
33.89,74.52,17.60738,2
33.83,74.6,17.613785,2
33.83,74.6,17.55612,2
33.83,74.6,17.57534,2
33.83,74.6,17.54971,2
33.84,74.67,17.498450000000002,2
33.84,74.67,17.4536,2
33.84,74.67,17.056340000000002,2
33.84,74.67,14.21144,2
33.83,74.7,13.227934999999999,2
33.83,74.7,14.477385,2
33.83,74.7,11.478710000000001,2
33.83,74.7,10.87586,2
33.81,74.68,11.407675,2
33.81,74.68,12.24705,2
33.81,74.68,8.8383,2
33.81,74.68,6.40419,2
33.89,74.65,4.57067,2
33.89,74.65,8.010965,2
33.89,74.65,10.459095000000001,2
33.89,74.65,12.901325,2
33.89,74.62,15.36106,2
33.89,74.62,16.05361,2
33.89,74.62,16.20739,2
33.89,74.62,16.271465,2
33.91,74.58,16.28428,2
33.91,74.58,16.348355,2
33.91,74.58,16.39961,2
33.91,74.58,16.4765,2
33.87,74.57,16.43165,2
33.87,74.57,16.297095,2
33.87,74.57,15.56024,2
33.87,74.55,14.080124999999999,2
33.87,74.55,13.721309999999999,2
33.87,74.55,14.797754999999999,2
33.87,74.55,16.08565,2
33.87,74.58,16.75843,2
33.87,74.58,16.72639,2
33.87,74.58,17.860505,2
33.87,74.58,19.478344999999997,2
33.89,74.62,18.209675,2
33.89,74.62,14.845775000000001,2
33.89,74.62,16.473264999999998,2
33.89,74.62,17.55612,2
33.84,74.72,16.255409999999998,2
33.84,74.72,14.49337,2
33.84,74.72,11.4723,2
33.84,74.72,9.293225,2
33.87,74.85,9.14657,2
33.87,74.85,8.90309,2
33.87,74.85,8.467385,2
33.87,74.85,8.089345,2
33.79,74.95,8.858235,2
33.79,74.95,10.36398,2
33.79,74.95,12.715510000000002,2
33.79,74.95,8.851115,2
33.81,75.03,6.493894999999999,2
33.81,75.03,9.811945,2
33.81,75.03,11.305875,2
33.81,75.03,12.202915,2
33.87,75.2,10.376080000000002,2
33.87,75.2,8.851115,2
33.87,75.2,11.818465,2
33.87,75.2,12.901325,2
33.87,75.4,14.669055,2
33.87,75.4,14.88105,2
33.87,75.4,14.945124999999999,2
33.87,75.4,15.271904999999999,2
33.84,75.55,15.451315000000001,2
33.84,75.55,15.598685000000001,2
33.84,75.55,15.66276,2
33.84,75.55,15.739645,2
33.83,75.7,16.05361,2
33.83,75.7,16.220205,2
33.83,75.7,16.341945,2
33.83,75.7,16.348355,2
33.81,75.77,16.425240000000002,2
33.81,75.77,16.45087,2
33.81,75.77,16.540575,2
33.81,75.77,16.649505,2
33.83,75.88,16.55339,2
33.83,75.88,16.367575000000002,2
33.83,75.88,17.411985,2
33.83,75.88,17.60738,2
33.79,76.03,17.658640000000002,2
33.79,76.03,17.466414999999998,2
33.79,76.03,17.665045,2
33.79,76.03,17.594565,2
33.83,76.22,17.536894999999998,2
33.83,76.22,17.498450000000002,2
33.83,76.22,17.35749,2
33.83,76.22,17.293415,2
33.83,76.4,17.21012,2
33.83,76.4,17.139635,2
33.83,76.4,17.07556,2
33.83,76.4,16.99867,2
33.81,76.67,16.97945,2
33.81,76.67,16.94741,2
33.81,76.67,16.95382,2
33.83,76.92,16.915374999999997,2
33.83,76.92,16.851300000000002,2
33.83,76.92,16.77441,2
33.83,76.92,16.806449999999998,2
33.83,77.12,16.844895,2
33.83,77.12,16.812855,2
33.83,77.12,16.83208,2
33.83,77.12,16.780820000000002,2
33.83,77.32,16.75519,2
33.83,77.32,16.735965,2
33.83,77.32,16.74878,2
33.83,77.32,16.68471,2
33.83,77.55,16.646265,2
33.83,77.55,16.595005,2
33.83,77.55,16.57578,2
33.83,77.55,16.543745,2
33.84,77.77,16.518115,2
33.84,77.77,16.498895,2
33.81,78.03,16.498895,2
33.81,78.03,16.505300000000002,2
33.81,78.03,16.562965000000002,2
33.81,78.03,16.569375,2
33.83,78.28,16.530929999999998,2
33.83,78.28,16.518115,2
33.83,78.28,16.511705,2
33.83,78.6,16.498895,2
33.83,78.6,16.422005,2
33.83,78.6,16.466855,2
33.83,78.6,16.40278,2
33.81,78.95,16.434820000000002,2
33.81,78.95,16.40919,2
33.81,78.95,16.37715,2
33.81,78.95,16.32589,2
33.83,79.28,16.32589,2
33.83,79.28,16.338705,2
33.83,79.28,16.242595,2
33.83,79.28,16.17852,2
33.83,79.72,16.20415,2
33.83,79.72,15.416039999999999,2
33.83,79.72,13.980775000000001,2
33.83,79.72,13.977605,2
33.81,80.13,14.44535,2
33.81,80.13,15.16298,2
33.81,80.13,15.047645000000001,2
33.81,80.13,15.412870000000002,2
33.79,80.57,15.822944999999999,2
33.79,80.57,16.060019999999998,2
33.79,80.57,16.43165,2
33.79,80.57,16.78406,2
33.81,80.53,17.05317,2
33.81,80.53,17.20054,2
33.81,80.53,17.293415,2
33.81,80.53,16.95382,2
33.81,80.52,15.070034999999999,2
33.81,80.52,16.22978,2
33.81,80.52,16.57578,2
33.81,80.52,15.691555,2
33.81,80.48,13.980775000000001,2
33.81,80.48,13.39453,2
33.81,80.48,13.381715,2
33.81,80.48,12.459045,2
33.83,80.48,13.042119999999999,2
33.83,80.48,14.48379,2
33.83,80.48,13.484235,2
33.83,80.48,14.304385,2
33.75,80.55,13.58675,2
33.75,80.55,12.311675,2
33.75,80.55,12.37575,2
33.75,80.55,12.619229999999998,2
33.79,80.63,12.785824999999999,2
33.79,80.63,13.279195,2
33.79,80.63,13.753345,2
33.79,80.63,14.208274999999999,2
33.77,80.73,14.41972,2
33.77,80.73,14.48379,2
33.77,80.73,14.579905,2
33.77,80.73,14.541459999999999,2
33.75,80.8,14.176234999999998,2
33.75,80.8,14.118569999999998,2
33.75,80.8,14.0609,2
33.75,80.8,14.028865,2
33.73,80.85,13.67005,2
33.73,80.85,11.465895,2
33.73,80.85,10.837415,2
33.73,80.85,11.91386,2
33.68,80.88,13.336310000000001,2
33.68,80.88,13.278645000000001,2
33.68,80.88,15.36106,2
33.68,80.88,17.96943,2
33.75,80.9,18.72227,2
33.75,80.9,16.505300000000002,2
33.75,80.9,17.89571,2
33.75,80.9,19.337385,2
33.81,80.92,18.54927,2
33.81,80.92,15.43526,2
33.81,80.92,14.71122,2
33.81,80.92,14.73368,2
33.75,80.97,16.4765,2
33.75,80.97,16.67513,2
33.75,80.97,16.86095,2
33.75,80.97,16.95706,2
33.79,80.88,16.918615,2
33.79,80.88,16.66232,2
33.79,80.88,16.521355,2
33.79,80.88,16.53417,2
33.77,81.2,16.38039,2
33.77,81.2,15.368015,2
33.77,81.2,15.220645,2
33.77,81.2,15.329569999999999,2
33.77,81.45,14.61194,2
33.77,81.45,13.420160000000001,2
33.77,81.45,13.3689,2
33.77,81.45,13.46501,2
33.73,81.67,13.304825000000001,2
33.73,81.67,13.208715,2
33.73,81.67,13.010085,2
33.73,81.67,13.64442,2
33.77,81.83,13.31123,2
33.77,81.83,13.477825000000001,2
33.77,81.83,13.50986,2
33.77,81.83,13.516269999999999,2
33.77,81.87,13.86868,2
33.77,81.87,13.94557,2
33.77,81.87,13.529085,2
33.77,81.87,13.362490000000001,2
33.73,81.93,13.151045,2
33.73,81.93,13.09338,2
33.73,81.93,13.125415,2
33.73,81.93,13.22153,2
33.71,82.08,13.22153,2
33.71,82.08,13.26638,2
33.71,82.08,13.432975,2
33.71,82.08,13.554715,2
33.71,82.38,13.650825,2
33.71,82.38,13.66364,2
33.71,82.38,13.682865,2
33.71,82.38,13.721309999999999,2
33.75,82.67,13.708495000000001,2
33.75,82.67,13.657235,2
33.75,82.67,13.61238,2
33.77,82.98,13.567530000000001,2
33.77,82.98,13.59316,2
33.77,82.98,13.516269999999999,2
33.77,82.98,14.727274999999999,2
33.81,83.33,16.08565,2
33.81,83.33,16.271465,2
33.81,83.33,16.386795,2
33.81,83.33,16.585430000000002,2
33.81,83.75,15.489759999999999,2
33.81,83.75,16.822505,2
33.81,83.75,17.93099,2
33.81,83.75,18.606935,2
33.57,84.22,18.67742,2
33.57,84.22,19.036234999999998,2
33.57,84.22,19.49116,2
33.57,84.22,19.555235,2
33.66,84.72,19.651345,2
33.66,84.72,20.045335,2
33.66,84.72,20.570745000000002,2
33.66,84.72,20.94878,2
33.68,85.23,20.71171,2
33.68,85.23,20.37852,2
33.68,85.23,20.05174,2
33.68,85.23,19.801855,2
33.66,85.77,19.635260000000002,2
33.66,85.77,19.430225,2
33.66,85.77,19.173925,2
33.66,85.77,19.084220000000002,2
33.66,86.35,19.238,2
33.66,86.35,19.359740000000002,2
33.66,86.35,19.423815,2
33.66,86.35,18.725405,2
33.68,86.83,18.718995,2
33.68,86.83,18.699775000000002,2
33.68,86.83,18.744625,2
33.55,87.27,18.30892,2
33.55,87.27,18.2897,2
33.55,87.27,19.065,2
33.55,87.27,18.88559,2
33.27,87.68,18.879185,2
33.27,87.68,19.052184999999998,2
33.27,87.68,19.25722,2
33.27,87.68,19.302075000000002,2
33.25,88.08,19.26363,2
33.25,88.08,19.25722,2
33.25,88.08,19.46226,2
33.25,88.08,19.551965,2
33.41,88.35,19.66089,2
33.41,88.35,19.526335,2
33.41,88.35,19.68652,2
33.41,88.35,19.59041,2
33.5,88.57,19.423815,2
33.5,88.57,19.404595,2
33.5,88.57,19.31489,2
33.5,88.57,19.193145,2
33.57,88.73,19.244405,2
33.57,88.73,19.21237,2
33.57,88.73,19.11626,2
33.59,88.88,19.077815,2
33.59,88.88,19.026555000000002,2
33.59,88.88,19.045775,2
33.59,88.88,19.11626,2
33.59,89.02,19.225185,2
33.59,89.02,19.295665,2
33.59,89.02,19.276445,2
33.59,89.02,19.21237,2
33.63,89.17,19.276445,2
33.63,89.17,19.28285,2
33.63,89.17,19.34052,2
33.63,89.17,19.526335,2
33.59,89.28,19.59041,2
33.59,89.28,19.622445,2
33.59,89.28,19.603225,2
33.63,89.45,19.551965,2
33.63,89.45,19.545555,2
33.63,89.45,18.84074,2
33.63,89.45,19.045775,2
33.61,89.57,18.706184999999998,2
33.61,89.57,18.629295,2
33.61,89.57,18.46911,2
33.61,89.57,18.834329999999998,2
33.47,89.57,19.039369999999998,2
33.47,89.57,19.01374,2
33.47,89.57,19.430225,2
33.47,89.57,19.76341,2
33.29,89.55,20.519485,2
33.29,89.55,21.3973,2
33.29,89.55,21.89708,2
33.29,89.55,21.80097,2
33.11,89.52,21.781745,2
33.11,89.52,22.589085,2
33.11,89.52,22.130005,2
33.11,89.52,22.58493,2
33.29,89.45,21.828854999999997,2
33.29,89.45,21.450815,2
33.29,89.45,20.425624999999997,2
33.29,89.45,20.720364999999997,2
33.33,89.53,19.9707,2
33.33,89.53,20.29107,2
33.33,89.53,20.752405,2
33.33,89.53,20.97026,2
33.37,89.58,21.034329999999997,2
33.37,89.58,20.214180000000002,2
33.37,89.58,19.41966,2
33.37,89.58,19.87874,2
33.41,89.53,19.70574,2
33.41,89.53,20.019705000000002,2
33.41,89.53,21.435745,2
33.41,89.53,20.60919,2
33.45,89.43,17.757885,2
33.45,89.43,16.880065,2
33.45,89.43,16.787225,2
33.45,89.43,16.857709999999997,2
33.39,89.37,17.89571,2
33.39,89.37,18.44675,2
33.39,89.37,18.280160000000002,2
33.39,89.37,17.248559999999998,2
33.41,89.25,17.447195,2
33.41,89.25,16.697525,2
33.41,89.25,17.21012,2
33.41,89.25,17.23575,2
33.53,89.15,17.818825,2
33.53,89.15,18.709455,2
33.53,89.15,18.690235,2
33.53,89.15,18.74149,2
33.53,89.0,18.786345,2
33.53,89.0,18.760714999999998,2
33.53,89.0,18.408305,2
33.53,89.0,18.241715,2
33.45,88.83,17.92134,2
33.45,88.83,17.908525,2
33.45,88.83,17.914935,2
33.45,88.83,17.838045,2
33.47,88.47,17.72271,2
33.47,88.47,17.511265,2
33.47,88.47,17.543305,2
33.47,88.47,17.395935,2
33.5,88.13,16.492485,2
33.5,88.13,17.312635,2
33.5,88.13,15.78126,2
33.5,88.13,14.659960000000002,2
